Datetime,Open,High,Low,Close,Volume
2020-03-17 12:48:00-04:00,142.95,143.0,142.64,142.64,154212
2020-03-17 12:50:00-04:00,142.65,142.67,141.65,141.68,276527
2020-03-17 12:52:00-04:00,141.7,141.93,141.39,141.82,236087
2020-03-17 12:54:00-04:00,141.81,142.22,141.43,142.13,271491
2020-03-17 12:56:00-04:00,142.14,142.5,141.8,141.92,174659
2020-03-17 12:58:00-04:00,141.95,143.37,141.95,143.21,181634
2020-03-17 13:00:00-04:00,143.27,143.74,142.94,143.68,212993
2020-03-17 13:02:00-04:00,143.67,144.08,143.02,143.02,320906
2020-03-17 13:04:00-04:00,143.05,143.34,142.5,143.3,252893
2020-03-17 13:06:00-04:00,143.37,143.45,142.73,142.73,139574
2020-03-17 13:08:00-04:00,142.73,142.77,141.7,141.77,276305
2020-03-17 13:10:00-04:00,141.77,141.93,141.21,141.29,292631
2020-03-17 13:12:00-04:00,141.29,141.77,141.21,141.56,243368
2020-03-17 13:14:00-04:00,141.63,141.79,141.15,141.22,232049
2020-03-17 13:16:00-04:00,141.18,141.28,140.5,140.71,257269
2020-03-17 13:18:00-04:00,140.72,141.74,140.65,141.46,225120
2020-03-17 13:20:00-04:00,141.49,141.93,141.4,141.75,157824
2020-03-17 13:22:00-04:00,141.71,142.49,141.38,142.49,201044
2020-03-17 13:24:00-04:00,142.46,142.74,141.83,141.91,216144
2020-03-17 13:26:00-04:00,141.9,142.2,141.67,141.95,146510
2020-03-17 13:28:00-04:00,141.91,142.75,141.88,142.54,166201
2020-03-17 13:30:00-04:00,142.57,142.78,142.17,142.71,155669
2020-03-17 13:32:00-04:00,142.74,143.69,142.55,143.2,256053
2020-03-17 13:34:00-04:00,143.16,144.0,143.01,143.77,193138
2020-03-17 13:36:00-04:00,143.74,143.85,143.13,143.85,177338
2020-03-17 13:38:00-04:00,143.82,144.09,143.31,144.05,166872
2020-03-17 13:40:00-04:00,144.04,144.43,143.84,144.06,235695
2020-03-17 13:42:00-04:00,144.02,144.48,143.85,144.03,231797
2020-03-17 13:44:00-04:00,144.02,144.43,143.89,144.42,154345
2020-03-17 13:46:00-04:00,144.4,144.78,144.0,144.59,245211
2020-03-17 13:48:00-04:00,144.59,145.12,144.57,144.79,240985
2020-03-17 13:50:00-04:00,144.8,145.48,144.8,144.88,281922
2020-03-17 13:52:00-04:00,144.84,144.98,144.24,144.24,192214
2020-03-17 13:54:00-04:00,144.25,145.07,144.24,144.95,206778
2020-03-17 13:56:00-04:00,144.95,145.25,144.75,144.94,190700
2020-03-17 13:58:00-04:00,144.91,145.0,144.48,144.6,154775
2020-03-17 14:00:00-04:00,144.63,145.0,143.89,144.05,279787
2020-03-17 14:02:00-04:00,144.06,144.98,144.02,144.21,216485
2020-03-17 14:04:00-04:00,144.22,144.93,144.13,144.81,212894
2020-03-17 14:06:00-04:00,144.79,145.15,144.41,144.59,276074
2020-03-17 14:08:00-04:00,144.59,145.26,144.46,145.26,214586
2020-03-17 14:10:00-04:00,145.27,145.79,145.18,145.34,248224
2020-03-17 14:12:00-04:00,145.35,145.63,145.3,145.37,186281
2020-03-17 14:14:00-04:00,145.41,145.87,145.4,145.86,204231
2020-03-17 14:16:00-04:00,145.85,146.23,145.77,146.23,255968
2020-03-17 14:18:00-04:00,146.23,146.76,146.23,146.57,256241
2020-03-17 14:20:00-04:00,146.6,146.71,145.5,145.63,256389
2020-03-17 14:22:00-04:00,145.62,145.66,144.53,144.81,245247
2020-03-17 14:24:00-04:00,144.82,144.95,144.2,144.93,196605
2020-03-17 14:26:00-04:00,145.1,145.83,144.98,145.63,284989
2020-03-17 14:28:00-04:00,145.6,145.96,145.19,145.89,192426
2020-03-17 14:30:00-04:00,145.94,146.74,145.9,145.9,295573
2020-03-17 14:32:00-04:00,145.89,146.54,145.75,146.54,216678
2020-03-17 14:34:00-04:00,146.47,146.88,146.11,146.85,227015
2020-03-17 14:36:00-04:00,146.85,146.92,146.09,146.4,301228
2020-03-17 14:38:00-04:00,146.43,146.59,145.72,146.13,253447
2020-03-17 14:40:00-04:00,146.07,146.49,145.62,146.35,194829
2020-03-17 14:42:00-04:00,146.37,146.5,146.1,146.18,240231
2020-03-17 14:44:00-04:00,146.26,146.26,145.02,145.18,285155
2020-03-17 14:46:00-04:00,145.15,145.28,144.32,144.51,324370
2020-03-17 14:48:00-04:00,144.56,144.61,143.51,143.74,305076
2020-03-17 14:50:00-04:00,143.76,144.33,143.66,143.91,246366
2020-03-17 14:52:00-04:00,143.9,144.09,143.29,143.59,607775
2020-03-17 14:54:00-04:00,143.58,144.97,143.5,144.64,331385
2020-03-17 14:56:00-04:00,144.6,145.26,144.37,144.9,259786
2020-03-17 14:58:00-04:00,144.95,145.65,144.82,145.52,252538
2020-03-17 15:00:00-04:00,145.54,145.54,142.79,143.01,392793
2020-03-17 15:02:00-04:00,143.02,143.55,142.44,143.0,453699
2020-03-17 15:04:00-04:00,142.96,143.28,142.1,142.65,356388
2020-03-17 15:06:00-04:00,142.65,143.0,142.01,142.46,278329
2020-03-17 15:08:00-04:00,142.48,144.94,142.33,144.25,410007
2020-03-17 15:10:00-04:00,144.25,144.8,144.22,144.71,268599
2020-03-17 15:12:00-04:00,144.7,144.79,144.0,144.28,297576
2020-03-17 15:14:00-04:00,144.28,144.94,144.0,144.9,228732
2020-03-17 15:16:00-04:00,144.88,145.0,144.22,144.48,241894
2020-03-17 15:18:00-04:00,144.43,144.93,144.41,144.53,229667
2020-03-17 15:20:00-04:00,144.53,144.74,143.28,143.56,301467
2020-03-17 15:22:00-04:00,143.53,144.39,143.28,144.3,294966
2020-03-17 15:24:00-04:00,144.3,144.3,143.17,143.39,272038
2020-03-17 15:26:00-04:00,143.41,143.68,142.97,143.23,288421
2020-03-17 15:28:00-04:00,143.27,143.78,143.2,143.77,235692
2020-03-17 15:30:00-04:00,143.74,144.0,143.38,143.96,408120
2020-03-17 15:32:00-04:00,143.97,145.0,143.67,144.99,357197
2020-03-17 15:34:00-04:00,144.99,145.87,144.68,145.87,450916
2020-03-17 15:36:00-04:00,145.81,146.32,145.78,145.98,480302
2020-03-17 15:38:00-04:00,146.02,146.46,145.85,146.44,367887
2020-03-17 15:40:00-04:00,146.44,146.74,145.66,146.5,560953
2020-03-17 15:42:00-04:00,146.53,147.27,146.46,147.2,732164
2020-03-17 15:44:00-04:00,147.19,147.3,145.04,145.21,643128
2020-03-17 15:46:00-04:00,145.19,146.71,144.41,146.54,623343
2020-03-17 15:48:00-04:00,146.53,146.74,145.92,146.37,536532
2020-03-17 15:50:00-04:00,146.34,147.0,144.13,145.08,805543
2020-03-17 15:52:00-04:00,145.07,145.07,143.46,143.73,701045
2020-03-17 15:54:00-04:00,143.71,146.88,143.42,146.8,1028335
2020-03-17 15:56:00-04:00,146.81,147.49,146.44,147.29,1105346
2020-03-17 15:58:00-04:00,147.3,147.32,144.82,146.59,1672894
2020-03-18 09:30:00-04:00,139.17,140.36,138.84,140.29,2327656
2020-03-18 09:32:00-04:00,139.08,140.88,137.64,139.75,821995
2020-03-18 09:34:00-04:00,139.8,139.8,138.75,139.31,464581
2020-03-18 09:36:00-04:00,139.32,139.76,139.28,139.48,577083
2020-03-18 09:38:00-04:00,139.29,140.44,139.29,140.44,694045
2020-03-18 09:40:00-04:00,139.88,142.34,139.88,142.34,801163
2020-03-18 09:42:00-04:00,141.88,142.01,141.64,141.64,686238
2020-03-18 09:44:00-04:00,141.71,141.74,140.57,140.57,382269
2020-03-18 09:46:00-04:00,140.63,141.23,140.63,141.23,379756
2020-03-18 09:48:00-04:00,141.04,141.55,141.04,141.38,313413
2020-03-18 09:50:00-04:00,141.11,141.88,141.11,141.84,383272
2020-03-18 09:52:00-04:00,141.97,142.99,141.97,142.66,485785
2020-03-18 09:54:00-04:00,142.85,143.44,142.85,143.07,464637
2020-03-18 09:56:00-04:00,142.87,142.94,142.61,142.61,463383
2020-03-18 09:58:00-04:00,143.29,143.61,143.05,143.07,338190
2020-03-18 10:00:00-04:00,143.1,144.54,142.62,143.99,441674
2020-03-18 10:02:00-04:00,143.95,144.6,143.62,144.53,359472
2020-03-18 10:04:00-04:00,144.53,145.44,144.33,144.46,485409
2020-03-18 10:06:00-04:00,144.46,146.0,144.42,145.42,404515
2020-03-18 10:08:00-04:00,145.51,145.66,143.4,143.47,434115
2020-03-18 10:10:00-04:00,143.47,144.23,143.4,143.73,271264
2020-03-18 10:12:00-04:00,143.7,144.42,143.64,143.94,272443
2020-03-18 10:14:00-04:00,143.93,144.74,143.8,144.65,302986
2020-03-18 10:16:00-04:00,144.73,145.24,143.91,144.01,353905
2020-03-18 10:18:00-04:00,143.99,144.01,142.89,142.9,294594
2020-03-18 10:20:00-04:00,142.9,143.37,142.5,142.52,259685
2020-03-18 10:22:00-04:00,142.52,142.84,142.15,142.19,222076
2020-03-18 10:24:00-04:00,142.21,142.66,142.06,142.58,234492
2020-03-18 10:26:00-04:00,142.58,143.28,142.54,143.04,283645
2020-03-18 10:28:00-04:00,143.1,143.98,143.03,143.88,289327
2020-03-18 10:30:00-04:00,143.82,144.67,143.64,144.6,372122
2020-03-18 10:32:00-04:00,144.59,144.64,143.61,143.95,293914
2020-03-18 10:34:00-04:00,144.0,144.54,143.92,143.95,272951
2020-03-18 10:36:00-04:00,143.9,144.35,143.6,143.66,213427
2020-03-18 10:38:00-04:00,143.63,144.5,143.6,144.37,185921
2020-03-18 10:40:00-04:00,144.33,144.99,144.2,144.76,255982
2020-03-18 10:42:00-04:00,144.77,145.64,144.52,145.62,324283
2020-03-18 10:44:00-04:00,145.65,145.65,144.3,144.42,315174
2020-03-18 10:46:00-04:00,144.43,144.45,143.12,143.33,370950
2020-03-18 10:48:00-04:00,143.33,144.17,143.0,144.07,247092
2020-03-18 10:50:00-04:00,143.95,143.99,142.94,143.06,184803
2020-03-18 10:52:00-04:00,143.04,143.19,142.41,142.54,276766
2020-03-18 10:54:00-04:00,142.52,142.52,141.66,142.03,394913
2020-03-18 10:56:00-04:00,142.07,142.68,141.77,142.16,230922
2020-03-18 10:58:00-04:00,142.18,142.64,142.14,142.34,165000
2020-03-18 11:00:00-04:00,142.37,143.02,142.29,142.79,249885
2020-03-18 11:02:00-04:00,142.83,142.9,141.81,141.92,264997
2020-03-18 11:04:00-04:00,141.87,142.21,141.66,141.7,246332
2020-03-18 11:06:00-04:00,141.81,141.82,141.53,141.75,213417
2020-03-18 11:08:00-04:00,141.71,141.78,140.97,141.0,233803
2020-03-18 11:10:00-04:00,141.02,141.2,140.62,140.68,221342
2020-03-18 11:12:00-04:00,140.7,141.04,140.54,140.68,261656
2020-03-18 11:14:00-04:00,140.69,141.4,140.57,141.11,344823
2020-03-18 11:16:00-04:00,141.13,142.0,141.1,141.63,412551
2020-03-18 11:18:00-04:00,141.65,142.49,141.12,141.72,432278
2020-03-18 11:20:00-04:00,141.72,142.63,141.7,141.9,347591
2020-03-18 11:22:00-04:00,141.91,142.45,141.8,142.14,226250
2020-03-18 11:24:00-04:00,142.18,142.8,142.18,142.39,237614
2020-03-18 11:26:00-04:00,142.33,142.51,141.58,141.64,351130
2020-03-18 11:28:00-04:00,141.62,141.99,141.58,141.65,189500
2020-03-18 11:30:00-04:00,141.68,142.33,141.57,141.86,263820
2020-03-18 11:32:00-04:00,141.89,142.1,141.76,141.93,200480
2020-03-18 11:34:00-04:00,141.95,143.19,141.76,143.16,289017
2020-03-18 11:36:00-04:00,143.13,143.38,142.4,143.1,364542
2020-03-18 11:38:00-04:00,143.13,143.3,142.56,142.65,263416
2020-03-18 11:40:00-04:00,142.67,142.67,141.74,141.8,295893
2020-03-18 11:42:00-04:00,141.87,142.6,141.78,141.86,220899
2020-03-18 11:44:00-04:00,141.9,142.29,141.22,141.92,304502
2020-03-18 11:46:00-04:00,141.9,142.56,141.8,142.53,195509
2020-03-18 11:48:00-04:00,142.57,142.88,142.33,142.67,271716
2020-03-18 11:50:00-04:00,142.71,143.57,142.7,143.41,251238
2020-03-18 11:52:00-04:00,143.39,143.51,143.23,143.34,453027
2020-03-18 11:54:00-04:00,143.33,144.11,143.15,143.84,284011
2020-03-18 11:56:00-04:00,143.91,143.91,143.12,143.17,236679
2020-03-18 11:58:00-04:00,143.17,143.86,143.1,143.33,256126
2020-03-18 12:00:00-04:00,143.33,143.33,142.33,142.4,246677
2020-03-18 12:02:00-04:00,142.39,142.98,142.13,142.46,197774
2020-03-18 12:04:00-04:00,142.49,142.8,141.96,142.14,263470
2020-03-18 12:06:00-04:00,142.13,142.94,142.11,142.87,202359
2020-03-18 12:08:00-04:00,142.9,143.4,142.43,142.74,234781
2020-03-18 12:10:00-04:00,142.8,143.3,142.56,143.18,144453
2020-03-18 12:12:00-04:00,143.19,143.21,142.58,142.96,180603
2020-03-18 12:14:00-04:00,143.0,143.1,141.6,142.19,434207
2020-03-18 12:16:00-04:00,142.2,142.21,141.55,141.87,234146
2020-03-18 12:18:00-04:00,141.87,142.24,141.53,141.78,290791
2020-03-18 12:20:00-04:00,141.8,142.27,141.42,142.24,252656
2020-03-18 12:24:00-04:00,142.78,143.2,142.29,143.12,598326
2020-03-18 12:26:00-04:00,143.17,143.24,142.55,142.58,233046
2020-03-18 12:28:00-04:00,142.65,143.05,142.6,142.98,182269
2020-03-18 12:30:00-04:00,143.02,143.25,142.33,142.41,201336
2020-03-18 12:32:00-04:00,142.41,142.58,142.01,142.27,180897
2020-03-18 12:34:00-04:00,142.24,142.41,141.69,141.82,233985
2020-03-18 12:36:00-04:00,141.84,142.29,141.59,141.75,262107
2020-03-18 12:38:00-04:00,141.77,142.32,141.72,142.2,247681
2020-03-18 12:40:00-04:00,142.24,142.24,141.44,141.44,271555
2020-03-18 12:42:00-04:00,141.48,141.86,141.33,141.71,200193
2020-03-18 12:44:00-04:00,141.74,142.89,141.74,142.22,308469
2020-03-18 12:46:00-04:00,142.28,142.57,141.37,141.48,245339
2020-03-18 12:48:00-04:00,141.48,141.69,140.95,141.09,352060
2020-03-18 12:50:00-04:00,141.04,141.23,140.7,141.11,309148
2020-03-18 12:52:00-04:00,141.09,141.12,140.02,140.06,257759
2020-03-18 12:54:00-04:00,140.08,140.33,139.59,139.59,503129
2020-03-18 12:56:00-04:00,139.61,139.7,139.42,139.43,47487
2020-03-18 13:10:00-04:00,138.35,139.32,138.32,139.24,367533
2020-03-18 13:12:00-04:00,139.23,139.99,138.71,138.95,421727
2020-03-18 13:14:00-04:00,138.95,139.37,138.0,138.13,469924
2020-03-18 13:16:00-04:00,138.09,138.43,137.55,137.95,520522
2020-03-18 13:18:00-04:00,137.97,138.34,137.81,138.34,395490
2020-03-18 13:20:00-04:00,138.7,140.18,138.49,140.11,472271
2020-03-18 13:22:00-04:00,140.07,140.1,138.69,139.3,257544
2020-03-18 13:24:00-04:00,139.25,139.93,139.01,139.64,274439
2020-03-18 13:26:00-04:00,139.66,139.99,139.0,139.06,465309
2020-03-18 13:28:00-04:00,139.02,139.29,138.44,138.56,347643
2020-03-18 13:30:00-04:00,138.5,138.52,137.21,137.21,429647
2020-03-18 13:32:00-04:00,137.23,137.24,135.55,135.57,836102
2020-03-18 13:34:00-04:00,135.62,137.73,135.52,137.43,588539
2020-03-18 13:36:00-04:00,137.47,137.91,137.0,137.6,416793
2020-03-18 13:38:00-04:00,137.6,139.21,137.58,138.68,403317
2020-03-18 13:40:00-04:00,138.57,139.25,137.9,139.25,330721
2020-03-18 13:42:00-04:00,139.24,139.93,138.72,138.72,453558
2020-03-18 13:44:00-04:00,138.77,138.96,137.84,138.09,307944
2020-03-18 13:46:00-04:00,138.12,138.64,137.1,138.27,456227
2020-03-18 13:48:00-04:00,138.28,138.95,137.84,138.93,268154
2020-03-18 13:50:00-04:00,138.91,139.0,137.82,137.91,284066
2020-03-18 13:52:00-04:00,137.87,138.2,137.58,138.01,312502
2020-03-18 13:54:00-04:00,138.04,138.89,138.03,138.21,241150
2020-03-18 13:56:00-04:00,138.36,138.48,138.0,138.13,194715
2020-03-18 13:58:00-04:00,138.18,138.49,137.97,138.42,224711
2020-03-18 14:00:00-04:00,138.45,138.74,137.83,137.98,299872
2020-03-18 14:02:00-04:00,138.04,138.13,137.4,137.43,240628
2020-03-18 14:04:00-04:00,137.46,137.89,137.05,137.88,192471
2020-03-18 14:06:00-04:00,137.92,138.32,137.71,137.96,315731
2020-03-18 14:08:00-04:00,137.96,137.97,137.02,137.26,211980
2020-03-18 14:10:00-04:00,137.25,137.37,136.71,136.92,276469
2020-03-18 14:12:00-04:00,136.94,137.04,136.56,136.77,249667
2020-03-18 14:14:00-04:00,136.8,136.89,136.28,136.44,341245
2020-03-18 14:16:00-04:00,136.41,137.24,136.31,136.48,431177
2020-03-18 14:18:00-04:00,136.45,136.75,136.0,136.11,344405
2020-03-18 14:20:00-04:00,136.06,136.34,135.99,136.0,322662
2020-03-18 14:22:00-04:00,136.02,136.74,135.72,136.13,470774
2020-03-18 14:24:00-04:00,136.14,136.32,135.41,135.86,383856
2020-03-18 14:26:00-04:00,135.75,135.98,135.2,135.26,354089
2020-03-18 14:28:00-04:00,135.26,135.68,135.24,135.38,341883
2020-03-18 14:30:00-04:00,135.39,135.42,135.02,135.36,447295
2020-03-18 14:32:00-04:00,135.33,136.43,135.23,136.05,428557
2020-03-18 14:34:00-04:00,135.97,136.04,135.3,135.6,321359
2020-03-18 14:36:00-04:00,135.68,136.14,135.41,136.11,340231
2020-03-18 14:38:00-04:00,136.09,137.0,135.81,136.93,398670
2020-03-18 14:40:00-04:00,136.96,137.15,136.27,136.35,424839
2020-03-18 14:42:00-04:00,136.33,136.74,136.1,136.3,251657
2020-03-18 14:44:00-04:00,136.36,137.36,136.19,137.18,414218
2020-03-18 14:46:00-04:00,137.23,137.44,136.53,137.09,278340
2020-03-18 14:48:00-04:00,137.13,137.18,136.05,136.67,266030
2020-03-18 14:50:00-04:00,136.65,137.15,136.36,136.62,294288
2020-03-18 14:52:00-04:00,136.59,137.3,136.48,137.19,300153
2020-03-18 14:54:00-04:00,137.17,138.38,137.09,138.36,488623
2020-03-18 14:56:00-04:00,138.34,138.91,138.05,138.21,466450
2020-03-18 14:58:00-04:00,138.2,138.8,138.0,138.63,445002
2020-03-18 15:00:00-04:00,138.61,139.04,137.18,137.95,560508
2020-03-18 15:02:00-04:00,137.89,138.05,135.57,135.65,558337
2020-03-18 15:04:00-04:00,135.68,136.54,135.68,135.88,512609
2020-03-18 15:06:00-04:00,135.84,137.92,135.84,137.46,559897
2020-03-18 15:08:00-04:00,137.4,137.88,136.41,137.11,499670
2020-03-18 15:10:00-04:00,137.06,138.34,137.06,137.5,504713
2020-03-18 15:12:00-04:00,137.55,138.79,137.5,138.6,477371
2020-03-18 15:14:00-04:00,138.6,138.7,137.36,138.14,401608
2020-03-18 15:16:00-04:00,138.06,138.48,137.28,137.64,370808
2020-03-18 15:18:00-04:00,137.66,138.44,137.6,138.24,351573
2020-03-18 15:20:00-04:00,138.24,138.28,137.12,137.31,357883
2020-03-18 15:22:00-04:00,137.31,137.33,136.59,136.97,370324
2020-03-18 15:24:00-04:00,137.01,137.01,136.0,136.26,452513
2020-03-18 15:26:00-04:00,136.22,136.71,136.05,136.22,416940
2020-03-18 15:28:00-04:00,136.17,136.71,135.85,136.09,461657
2020-03-18 15:30:00-04:00,136.04,137.91,135.8,137.6,528506
2020-03-18 15:32:00-04:00,137.61,137.89,136.52,137.12,419082
2020-03-18 15:34:00-04:00,137.19,137.73,136.5,136.76,431620
2020-03-18 15:36:00-04:00,136.82,137.13,136.44,136.52,349533
2020-03-18 15:38:00-04:00,136.49,136.66,135.84,136.26,557217
2020-03-18 15:40:00-04:00,136.27,137.2,136.2,136.75,533507
2020-03-18 15:42:00-04:00,136.73,137.9,136.7,137.19,634077
2020-03-18 15:44:00-04:00,137.19,138.17,137.12,137.76,510838
2020-03-18 15:46:00-04:00,137.73,138.27,137.41,137.97,466798
2020-03-18 15:48:00-04:00,137.98,139.69,137.5,139.65,513209
2020-03-18 15:50:00-04:00,139.54,140.06,138.77,139.79,775479
2020-03-18 15:52:00-04:00,139.79,141.25,138.73,141.11,918520
2020-03-18 15:54:00-04:00,141.21,142.38,139.64,142.24,1377264
2020-03-18 15:56:00-04:00,142.27,142.27,139.4,139.63,1191625
2020-03-18 15:58:00-04:00,139.6,143.75,139.03,143.63,1916212
